enrollment_id,customer_id,product_id,enrollment_date,initial_investment,contribution_frequency,monthly_contribution,advisor_id,channel,status
ENR0001821,CUS000943,PRD0013,2023-09-09,23618.65,Annual,36278.25,ADV0033,Phone,Active
ENR0001822,CUS000944,PRD0013,2023-11-14,8301.27,Monthly,265.64,ADV0023,Phone,Active
ENR0001823,CUS000944,PRD0010,2023-11-14,30445.08,Annual,11690.91,ADV0047,Mobile App,Active
ENR0001824,CUS000944,PRD0012,2023-11-14,15655.43,Annual,6011.69,ADV0007,In-person,Active
ENR0001825,CUS000945,PRD0009,2024-07-29,2742.86,One-time,0,ADV0036,Mobile App,Active
ENR0001826,CUS000946,PRD0012,2022-06-11,19728.12,Quarterly,1893.9,ADV0046,In-person,Active
ENR0001827,CUS000946,PRD0008,2022-06-11,6224.05,Monthly,199.17,ADV0046,Mobile App,Active
ENR0001828,CUS000946,PRD0015,2022-06-11,115030.07,Annual,44171.55,ADV0035,Phone,Active
ENR0001829,CUS000947,PRD0009,2022-05-14,3958.18,One-time,0,ADV0010,In-person,Active
ENR0001830,CUS000948,PRD0013,2022-07-09,3772.66,Bi-annual,316.9,ADV0020,Phone,Active
ENR0001831,CUS000949,PRD0003,2023-07-15,52619.78,Quarterly,4420.06,ADV0001,Web,Active
ENR0001832,CUS000949,PRD0015,2023-07-15,96902.51,One-time,0,ADV0009,Phone,Active
ENR0001833,CUS000949,PRD0012,2023-07-15,11352.7,Quarterly,953.63,ADV0004,Mobile App,Active
ENR0001834,CUS000950,PRD0008,2022-03-29,3309.67,Quarterly,139.01,ADV0048,Phone,Active
ENR0001835,CUS000950,PRD0005,2022-03-29,26650.97,Bi-annual,2238.68,ADV0037,Phone,Active
ENR0001836,CUS000951,PRD0011,2022-05-14,2253.07,Monthly,54.07,ADV0009,Web,Active
ENR0001837,CUS000952,PRD0005,2023-06-29,169587.86,Quarterly,28490.76,ADV0006,Mobile App,Active
ENR0001838,CUS000952,PRD0012,2023-06-29,29960.54,Quarterly,5033.37,ADV0048,Web,Active
ENR0001839,CUS000953,PRD0015,2021-01-28,53305.38,Quarterly,3198.32,ADV0033,Mobile App,Active
ENR0001840,CUS000954,PRD0007,2024-01-04,25069.31,Quarterly,2406.65,ADV0001,Phone,Active
ENR0001841,CUS000955,PRD0012,2024-06-25,58276.72,Bi-annual,44756.52,ADV0042,Phone,Active
ENR0001842,CUS000955,PRD0013,2024-06-25,32222.1,Quarterly,12373.29,ADV0048,Phone,Active
ENR0001843,CUS000955,PRD0010,2024-06-25,132140.9,One-time,0,ADV0012,Phone,Active
ENR0001844,CUS000955,PRD0004,2024-06-25,29393.53,Annual,45148.46,ADV0020,Web,Active
ENR0001845,CUS000955,PRD0008,2024-06-25,25312.64,One-time,0,ADV0048,Web,Active
ENR0001846,CUS000956,PRD0004,2020-09-21,4913.4,One-time,0,ADV0018,Mobile App,Active
ENR0001847,CUS000956,PRD0014,2020-09-21,41756.46,Quarterly,2004.31,ADV0037,Web,Active
ENR0001848,CUS000957,PRD0007,2022-10-08,14868.48,One-time,0,ADV0004,In-person,Active
ENR0001849,CUS000958,PRD0014,2020-11-20,43815.14,Monthly,876.3,ADV0025,Mobile App,Active
ENR0001850,CUS000958,PRD0007,2020-11-20,19298.62,Monthly,385.97,ADV0037,In-person,Active
ENR0001851,CUS000959,PRD0006,2021-04-09,6515.98,Bi-annual,547.34,ADV0050,In-person,Active
ENR0001852,CUS000959,PRD0001,2021-04-09,3251.26,Monthly,45.52,ADV0029,In-person,Active
ENR0001853,CUS000960,PRD0011,2024-04-26,14161.68,Quarterly,2719.04,ADV0007,Phone,Active
ENR0001854,CUS000960,PRD0005,2024-04-26,130230.09,One-time,0,ADV0035,Web,Active
ENR0001855,CUS000960,PRD0010,2024-04-26,45179.03,Quarterly,8674.37,ADV0035,Web,Active
ENR0001856,CUS000961,PRD0005,2022-06-15,98432.87,Bi-annual,18899.11,ADV0014,Phone,Active
ENR0001857,CUS000962,PRD0011,2020-03-26,3390.85,Bi-annual,325.52,ADV0044,Phone,Active
ENR0001858,CUS000962,PRD0009,2020-03-26,3067.6,Annual,588.98,ADV0039,Phone,Active
ENR0001859,CUS000963,PRD0003,2023-12-21,18601.53,Bi-annual,1785.75,ADV0046,Mobile App,Active
ENR0001860,CUS000963,PRD0011,2023-12-21,2527.34,Quarterly,121.31,ADV0036,Phone,Active
ENR0001861,CUS000964,PRD0012,2020-10-09,9828.47,Bi-annual,1179.42,ADV0030,Phone,Active
ENR0001862,CUS000965,PRD0011,2022-10-31,2729.34,Quarterly,163.76,ADV0015,Web,Active
ENR0001863,CUS000965,PRD0001,2022-10-31,4873.41,Monthly,97.47,ADV0045,Web,Active
ENR0001864,CUS000966,PRD0014,2024-03-23,45870.06,Annual,7706.17,ADV0002,Mobile App,Active
ENR0001865,CUS000966,PRD0011,2024-03-23,2739.59,Annual,460.25,ADV0050,In-person,Active
ENR0001866,CUS000967,PRD0006,2022-11-23,14535.31,One-time,0,ADV0046,In-person,Active
ENR0001867,CUS000967,PRD0013,2022-11-23,8608.73,Bi-annual,1652.88,ADV0013,Phone,Active
ENR0001868,CUS000968,PRD0006,2022-11-25,27733.18,One-time,0,ADV0025,Phone,Active
ENR0001869,CUS000968,PRD0010,2022-11-25,57236.32,Bi-annual,21978.75,ADV0006,Mobile App,Active
ENR0001870,CUS000968,PRD0008,2022-11-25,10284.41,Monthly,658.2,ADV0025,Phone,Active
ENR0001871,CUS000968,PRD0005,2022-11-25,157268.65,One-time,0,ADV0020,In-person,Active
ENR0001872,CUS000968,PRD0007,2022-11-25,47414.59,Annual,36414.41,ADV0007,Mobile App,Active
ENR0001873,CUS000969,PRD0007,2022-03-16,36884.79,Quarterly,4426.17,ADV0008,Phone,Active
ENR0001874,CUS000969,PRD0015,2022-03-16,60812.77,Bi-annual,14595.07,ADV0009,Web,Active
ENR0001875,CUS000969,PRD0005,2022-03-16,63284.75,Annual,30376.68,ADV0008,In-person,Active
ENR0001876,CUS000970,PRD0011,2023-10-26,7814.63,One-time,0,ADV0038,Web,Active
ENR0001877,CUS000971,PRD0014,2022-12-16,78059.85,Bi-annual,14987.49,ADV0020,Phone,Active
ENR0001878,CUS000971,PRD0002,2022-12-16,36320.13,Annual,13946.93,ADV0015,In-person,Active
ENR0001879,CUS000972,PRD0002,2023-07-02,49026.26,Monthly,1568.84,ADV0002,Phone,Active
ENR0001880,CUS000973,PRD0009,2021-09-09,2712.54,Quarterly,130.2,ADV0010,Phone,Active
ENR0001881,CUS000973,PRD0014,2021-09-09,41050.81,One-time,0,ADV0029,Mobile App,Active
ENR0001882,CUS000974,PRD0003,2022-11-13,20441.22,Bi-annual,2452.95,ADV0048,In-person,Active
ENR0001883,CUS000974,PRD0004,2022-11-13,4722.95,One-time,0,ADV0030,Mobile App,Active
ENR0001884,CUS000975,PRD0002,2024-06-19,18715.25,Quarterly,1122.92,ADV0042,Phone,Active
ENR0001885,CUS000976,PRD0009,2020-08-14,5365.75,Quarterly,515.11,ADV0015,In-person,Active
ENR0001886,CUS000976,PRD0007,2020-08-14,29059.33,One-time,0,ADV0028,In-person,Active
ENR0001887,CUS000976,PRD0013,2020-08-14,7033.69,Quarterly,675.23,ADV0030,Mobile App,Active
ENR0001888,CUS000977,PRD0011,2024-03-29,7309.66,Bi-annual,1228.02,ADV0010,Phone,Active
ENR0001889,CUS000978,PRD0015,2021-04-28,116163.05,Bi-annual,33454.96,ADV0042,Phone,Active
ENR0001890,CUS000979,PRD0001,2021-08-05,9603.87,Annual,5531.83,ADV0044,Web,Active
ENR0001891,CUS000980,PRD0005,2021-05-22,29657.71,Annual,7117.85,ADV0043,Phone,Active
ENR0001892,CUS000981,PRD0007,2022-05-21,20529.4,Bi-annual,3448.94,ADV0015,Phone,Active
ENR0001893,CUS000982,PRD0013,2020-06-08,3494.99,Monthly,69.9,ADV0032,Phone,Active
ENR0001894,CUS000983,PRD0002,2023-04-11,14976.45,One-time,0,ADV0023,Phone,Active
ENR0001895,CUS000984,PRD0003,2020-10-22,15401.83,Quarterly,739.29,ADV0037,In-person,Active
ENR0001896,CUS000984,PRD0012,2020-10-22,8920.47,Bi-annual,856.36,ADV0009,In-person,Active
ENR0001897,CUS000985,PRD0015,2022-07-21,37038.94,Quarterly,1777.87,ADV0010,In-person,Active
ENR0001898,CUS000986,PRD0012,2022-01-26,8079.74,One-time,0,ADV0039,Phone,Active
ENR0001899,CUS000987,PRD0006,2021-09-13,7368.41,Quarterly,353.68,ADV0023,Phone,Active
ENR0001900,CUS000987,PRD0014,2021-09-13,42696.81,Monthly,683.15,ADV0033,Phone,Active
ENR0001901,CUS000988,PRD0007,2021-09-16,41822.47,Quarterly,8029.91,ADV0035,Phone,Active
ENR0001902,CUS000988,PRD0002,2021-09-16,88224.56,Quarterly,16939.12,ADV0042,Phone,Active
ENR0001903,CUS000988,PRD0001,2021-09-16,10141.59,Monthly,649.06,ADV0006,In-person,Active
ENR0001904,CUS000988,PRD0009,2021-09-16,13158.45,One-time,0,ADV0042,Phone,Active
ENR0001905,CUS000988,PRD0008,2021-09-16,13648.7,Annual,10482.2,ADV0014,In-person,Active
ENR0001906,CUS000989,PRD0009,2020-05-18,11827.81,Bi-annual,6812.82,ADV0021,Phone,Active
ENR0001907,CUS000989,PRD0014,2020-05-18,137417.83,Quarterly,39576.34,ADV0006,Web,Active
ENR0001908,CUS000989,PRD0005,2020-05-18,191964.26,One-time,0,ADV0012,In-person,Active
ENR0001909,CUS000989,PRD0007,2020-05-18,50150.25,Quarterly,14443.27,ADV0033,Phone,Active
ENR0001910,CUS000990,PRD0003,2024-05-19,26013.79,Bi-annual,2497.32,ADV0026,Web,Active
ENR0001911,CUS000991,PRD0006,2022-08-01,16560.9,Annual,7949.23,ADV0016,In-person,Active
ENR0001912,CUS000991,PRD0004,2022-08-01,9322.47,Quarterly,1118.7,ADV0005,Phone,Active
ENR0001913,CUS000991,PRD0015,2022-08-01,91894.36,Bi-annual,22054.65,ADV0026,In-person,Active
ENR0001914,CUS000992,PRD0002,2022-03-20,15453.93,Annual,3708.94,ADV0043,Mobile App,Active
ENR0001915,CUS000992,PRD0014,2022-03-20,53165.11,One-time,0,ADV0021,Web,Active
ENR0001916,CUS000993,PRD0013,2023-12-19,3463.42,Annual,664.98,ADV0043,Mobile App,Active
ENR0001917,CUS000994,PRD0004,2020-06-23,4570.43,Annual,877.52,ADV0043,Phone,Active
ENR0001918,CUS000994,PRD0010,2020-06-23,13138.31,Bi-annual,1261.28,ADV0031,Mobile App,Active
ENR0001919,CUS000995,PRD0010,2022-10-26,77471.34,Monthly,4958.17,ADV0033,Mobile App,Active
ENR0001920,CUS000995,PRD0002,2022-10-26,53601.04,One-time,0,ADV0014,In-person,Active
ENR0001921,CUS000995,PRD0013,2022-10-26,12716.19,One-time,0,ADV0014,Mobile App,Active
ENR0001922,CUS000995,PRD0003,2022-10-26,95545.5,Quarterly,18344.74,ADV0007,In-person,Active
ENR0001923,CUS000996,PRD0013,2021-05-17,5300.99,Monthly,254.45,ADV0009,Web,Active
ENR0001924,CUS000996,PRD0003,2021-05-17,43037.9,Quarterly,6197.46,ADV0043,Mobile App,Active
ENR0001925,CUS000997,PRD0003,2020-09-02,25934.46,Monthly,518.69,ADV0010,Phone,Active
ENR0001926,CUS000998,PRD0013,2022-12-17,4291.13,One-time,0,ADV0026,Mobile App,Active
ENR0001927,CUS000999,PRD0001,2021-01-09,4887.23,Annual,1172.93,ADV0014,Mobile App,Active
ENR0001928,CUS000999,PRD0010,2021-01-09,14905.49,Annual,3577.32,ADV0015,Web,Active
ENR0001929,CUS001000,PRD0008,2021-10-28,3304.07,Monthly,46.26,ADV0030,In-person,Active
