interaction_id,customer_id,date,channel,reason_code,duration_minutes,satisfaction_score,resolution_status,agent_id
INT003935,CUS000600,2023-09-30,In-person,Account Inquiry,7,3.4,Partially Resolved,AGT0004
INT003936,CUS000205,2023-11-26,In-person,Account Inquiry,5,3.8,Resolved,AGT0059
INT003937,CUS000588,2023-01-20,Web,Account Inquiry,10,4.0,Resolved,AGT0035
INT003938,CUS000099,2024-07-21,In-person,Complaint,12,2.4,Partially Resolved,AGT0024
INT003939,CUS000748,2023-11-26,Phone,Investment Advice,23,3.0,Resolved,AGT0062
INT003940,CUS000273,2024-03-21,Mobile App,Statement Request,4,4.1,Resolved,AGT0082
INT003941,CUS000320,2023-09-27,Email,Statement Request,13,3.7,Resolved,AGT0081
INT003942,CUS000447,2023-12-14,Chat,Market Information,10,3.7,Partially Resolved,AGT0020
INT003943,CUS000526,2021-09-02,Web,Fee Inquiry,7,4.2,Resolved,AGT0048
INT003944,CUS000135,2022-03-31,Phone,Fee Inquiry,13,4.6,Resolved,AGT0035
INT003945,CUS000083,2024-08-29,Email,Transaction Issue,10,2.6,Partially Resolved,AGT0046
INT003946,CUS000026,2023-10-08,Phone,Password Reset,12,4.0,Partially Resolved,AGT0093
INT003947,CUS000063,2022-09-05,Mobile App,Market Information,6,4.1,Resolved,AGT0032
INT003948,CUS000312,2023-11-24,In-person,Transaction Issue,13,3.1,Resolved,AGT0011
INT003949,CUS000087,2023-10-06,Chat,Technical Support,10,2.9,Unresolved,AGT0043
INT003950,CUS000027,2024-01-10,Phone,Investment Advice,26,3.6,Partially Resolved,AGT0023
INT003951,CUS000820,2023-08-29,In-person,Fee Inquiry,30,3.4,Resolved,AGT0085
INT003952,CUS000573,2022-05-24,Phone,Fee Inquiry,16,3.0,Unresolved,AGT0041
INT003953,CUS000885,2023-06-04,In-person,Market Information,27,3.5,Resolved,AGT0043
INT003954,CUS000017,2022-08-09,Mobile App,Statement Request,10,3.8,Resolved,AGT0054
INT003955,CUS000867,2023-01-31,Phone,Complaint,19,3.4,Partially Resolved,AGT0009
INT003956,CUS000769,2024-03-29,In-person,Investment Advice,15,4.0,Resolved,AGT0057
INT003957,CUS000250,2024-06-05,Chat,Investment Advice,12,4.3,Resolved,AGT0035
INT003958,CUS000472,2021-06-29,Chat,Market Information,2,3.4,Partially Resolved,AGT0020
INT003959,CUS000583,2021-01-27,Phone,Technical Support,19,3.0,Partially Resolved,AGT0011
INT003960,CUS000999,2024-02-24,In-person,Password Reset,22,2.7,Partially Resolved,AGT0021
INT003961,CUS000492,2023-06-18,In-person,Transaction Issue,25,1.9,Partially Resolved,AGT0021
INT003962,CUS000406,2021-11-07,In-person,Market Information,19,4.5,Resolved,AGT0050
INT003963,CUS000412,2024-06-23,In-person,Account Inquiry,16,4.3,Resolved,AGT0056
INT003964,CUS000233,2022-10-07,Email,Account Inquiry,12,3.6,Resolved,AGT0069
INT003965,CUS000958,2021-04-17,Phone,Investment Advice,14,4.1,Resolved,AGT0040
INT003966,CUS000278,2023-04-23,Phone,Fee Inquiry,12,2.4,Partially Resolved,AGT0024
INT003967,CUS000017,2021-10-03,Mobile App,Complaint,21,2.7,Partially Resolved,AGT0075
INT003968,CUS000868,2024-05-25,Web,Technical Support,10,2.7,Unresolved,AGT0079
INT003969,CUS000021,2024-05-19,Web,Account Inquiry,8,4.5,Resolved,AGT0010
INT003970,CUS000568,2024-05-17,Web,Complaint,21,3.4,Partially Resolved,AGT0072
INT003971,CUS000872,2023-04-24,Web,Investment Advice,5,4.4,Resolved,AGT0070
INT003972,CUS000580,2023-12-09,In-person,Complaint,22,2.7,Unresolved,AGT0099
INT003973,CUS000073,2024-08-03,Phone,Market Information,18,3.7,Partially Resolved,AGT0046
INT003974,CUS000413,2024-08-07,Phone,Investment Advice,16,4.5,Resolved,AGT0030
INT003975,CUS000200,2022-11-08,Chat,Technical Support,14,3.2,Partially Resolved,AGT0053
INT003976,CUS000277,2023-04-09,Phone,Investment Advice,21,2.9,Partially Resolved,AGT0008
INT003977,CUS000918,2024-02-04,Phone,Complaint,40,2.4,Unresolved,AGT0035
INT003978,CUS000751,2024-08-06,Chat,Fee Inquiry,15,4.2,Resolved,AGT0097
INT003979,CUS000909,2023-08-17,Web,Transaction Issue,4,3.2,Partially Resolved,AGT0025
INT003980,CUS000112,2024-01-03,Chat,Technical Support,14,2.0,Unresolved,AGT0099
INT003981,CUS000487,2022-10-23,Mobile App,Transaction Issue,19,3.0,Partially Resolved,AGT0064
INT003982,CUS000055,2023-07-23,Phone,Market Information,6,2.9,Unresolved,AGT0027
INT003983,CUS000121,2024-06-19,Web,Transaction Issue,15,3.1,Resolved,AGT0051
INT003984,CUS000296,2022-09-06,Mobile App,Complaint,15,3.5,Partially Resolved,AGT0100
INT003985,CUS000704,2022-01-19,In-person,Market Information,5,4.1,Resolved,AGT0032
INT003986,CUS000082,2023-08-20,Mobile App,Password Reset,8,3.0,Partially Resolved,AGT0028
INT003987,CUS000183,2023-08-11,In-person,Complaint,21,2.5,Partially Resolved,AGT0067
INT003988,CUS000847,2024-07-24,Web,Transaction Issue,16,2.9,Unresolved,AGT0083
INT003989,CUS000709,2024-07-02,Web,Transaction Issue,22,1.8,Unresolved,AGT0065
INT003990,CUS000154,2021-12-13,Chat,Technical Support,9,3.6,Partially Resolved,AGT0025
INT003991,CUS000331,2024-09-10,Mobile App,Fee Inquiry,13,5,Resolved,AGT0064
INT003992,CUS000569,2024-03-09,Email,Technical Support,12,2.2,Unresolved,AGT0018
INT003993,CUS000897,2021-08-28,Phone,Password Reset,6,3.4,Partially Resolved,AGT0090
INT003994,CUS000295,2021-04-14,In-person,Account Inquiry,6,3.7,Partially Resolved,AGT0099
INT003995,CUS000396,2021-12-07,Chat,Transaction Issue,10,3.5,Resolved,AGT0064
INT003996,CUS000790,2023-10-24,Email,Technical Support,2,2.6,Partially Resolved,AGT0032
INT003997,CUS000371,2024-07-19,Phone,Statement Request,24,2.5,Unresolved,AGT0089
INT003998,CUS000577,2024-01-13,Phone,Technical Support,7,2.9,Unresolved,AGT0043
INT003999,CUS000972,2023-11-10,In-person,Fee Inquiry,9,4.4,Resolved,AGT0073
INT004000,CUS000619,2022-02-26,Email,Statement Request,15,4.3,Resolved,AGT0073
INT004001,CUS000571,2022-06-14,Email,Password Reset,7,4.4,Resolved,AGT0090
INT004002,CUS000506,2020-12-26,Web,Transaction Issue,3,2.7,Unresolved,AGT0029
INT004003,CUS000759,2024-08-24,In-person,Transaction Issue,30,1.3,Partially Resolved,AGT0058
INT004004,CUS000689,2022-11-03,Phone,Investment Advice,7,4.8,Resolved,AGT0028
INT004005,CUS000145,2024-09-13,Phone,Password Reset,19,4.1,Resolved,AGT0034
INT004006,CUS000852,2024-04-13,Phone,Fee Inquiry,5,4.0,Partially Resolved,AGT0060
INT004007,CUS000447,2023-11-21,Phone,Account Inquiry,8,3.8,Partially Resolved,AGT0038
INT004008,CUS000179,2024-09-23,In-person,Fee Inquiry,26,3.4,Resolved,AGT0008
INT004009,CUS000343,2023-01-24,Chat,Statement Request,3,3.9,Partially Resolved,AGT0094
INT004010,CUS000396,2021-06-23,In-person,Investment Advice,15,3.0,Resolved,AGT0083
INT004011,CUS000656,2023-07-08,Chat,Transaction Issue,21,2.6,Unresolved,AGT0018
INT004012,CUS000431,2023-07-31,Web,Technical Support,6,4.2,Resolved,AGT0066
INT004013,CUS000552,2024-03-30,Mobile App,Fee Inquiry,13,4.6,Resolved,AGT0014
INT004014,CUS000670,2024-08-25,In-person,Account Inquiry,18,4.7,Resolved,AGT0077
INT004015,CUS000176,2024-06-15,Phone,Fee Inquiry,12,4.5,Resolved,AGT0051
INT004016,CUS000128,2024-07-08,Phone,Market Information,12,3.4,Partially Resolved,AGT0012
INT004017,CUS000408,2024-09-05,In-person,Statement Request,9,3.0,Resolved,AGT0093
INT004018,CUS000502,2024-04-12,Mobile App,Account Inquiry,6,4.1,Resolved,AGT0095
INT004019,CUS000044,2022-09-21,In-person,Complaint,34,2.4,Partially Resolved,AGT0045
INT004020,CUS000889,2023-05-08,Phone,Transaction Issue,21,2.3,Unresolved,AGT0020
INT004021,CUS000481,2023-10-22,Phone,Fee Inquiry,7,4.1,Resolved,AGT0074
INT004022,CUS000834,2024-07-26,Phone,Account Inquiry,23,3.4,Partially Resolved,AGT0076
INT004023,CUS000385,2024-07-14,Phone,Account Inquiry,21,3.5,Resolved,AGT0092
INT004024,CUS000233,2023-02-13,In-person,Complaint,19,3.6,Resolved,AGT0025
INT004025,CUS000027,2024-03-09,In-person,Technical Support,9,2.9,Unresolved,AGT0065
INT004026,CUS000526,2023-12-15,Phone,Account Inquiry,7,3.9,Resolved,AGT0008
INT004027,CUS000288,2024-07-14,Phone,Fee Inquiry,26,4.0,Resolved,AGT0044
INT004028,CUS000291,2024-01-22,Phone,Account Inquiry,9,3.3,Partially Resolved,AGT0080
INT004029,CUS000608,2021-03-22,In-person,Fee Inquiry,16,4.6,Resolved,AGT0092
INT004030,CUS000089,2023-12-21,Phone,Statement Request,11,4.2,Resolved,AGT0027
INT004031,CUS000671,2022-05-13,Phone,Statement Request,19,3.1,Partially Resolved,AGT0031
INT004032,CUS000116,2024-06-08,Phone,Account Inquiry,16,3.7,Partially Resolved,AGT0090
INT004033,CUS000723,2020-11-02,In-person,Statement Request,5,4.2,Resolved,AGT0006
INT004034,CUS000734,2024-09-06,Phone,Fee Inquiry,25,2.8,Partially Resolved,AGT0071
INT004035,CUS000073,2024-06-07,Phone,Technical Support,17,2.6,Unresolved,AGT0061
INT004036,CUS000176,2022-02-28,In-person,Account Inquiry,30,3.1,Partially Resolved,AGT0007
INT004037,CUS000502,2023-09-05,Phone,Password Reset,22,4.0,Resolved,AGT0046
INT004038,CUS000104,2024-03-20,Mobile App,Market Information,12,4.5,Resolved,AGT0018
INT004039,CUS000403,2024-08-18,Web,Market Information,5,4.1,Resolved,AGT0051
INT004040,CUS000252,2023-08-07,Web,Technical Support,11,3.8,Partially Resolved,AGT0018
INT004041,CUS000332,2024-05-30,Mobile App,Statement Request,4,4.4,Resolved,AGT0038
INT004042,CUS000423,2024-07-07,In-person,Password Reset,10,4.0,Resolved,AGT0007
INT004043,CUS000367,2024-09-07,Mobile App,Statement Request,7,4.2,Resolved,AGT0052
INT004044,CUS000516,2020-03-21,Phone,Transaction Issue,19,1.8,Partially Resolved,AGT0090
INT004045,CUS000424,2023-08-30,Chat,Complaint,10,3.2,Partially Resolved,AGT0024
INT004046,CUS000597,2024-08-11,Mobile App,Password Reset,15,3.6,Partially Resolved,AGT0008
INT004047,CUS000842,2024-09-30,Web,Transaction Issue,15,3.1,Resolved,AGT0033
INT004048,CUS000174,2024-06-21,Phone,Transaction Issue,30,1.7,Partially Resolved,AGT0025
INT004049,CUS000089,2023-07-13,Phone,Statement Request,22,2.6,Partially Resolved,AGT0071
INT004050,CUS000114,2023-12-03,Mobile App,Fee Inquiry,4,3.9,Partially Resolved,AGT0061
INT004051,CUS000202,2022-10-02,In-person,Fee Inquiry,22,3.0,Partially Resolved,AGT0009
INT004052,CUS000914,2024-06-22,In-person,Statement Request,20,4.2,Resolved,AGT0018
INT004053,CUS000333,2020-06-27,In-person,Statement Request,23,3.3,Resolved,AGT0058
INT004054,CUS000274,2022-03-19,Phone,Transaction Issue,15,3.1,Resolved,AGT0024
INT004055,CUS000128,2024-06-08,In-person,Fee Inquiry,8,4.2,Resolved,AGT0006
INT004056,CUS000335,2023-04-30,Web,Investment Advice,3,4.5,Resolved,AGT0038
INT004057,CUS000815,2023-10-06,Phone,Technical Support,27,1.6,Unresolved,AGT0013
INT004058,CUS000516,2020-06-05,Chat,Investment Advice,13,3.4,Partially Resolved,AGT0064
INT004059,CUS000604,2024-03-04,Email,Market Information,10,4.2,Resolved,AGT0004
INT004060,CUS000977,2024-04-03,Web,Technical Support,14,3.0,Partially Resolved,AGT0084
INT004061,CUS000446,2022-10-30,Mobile App,Market Information,7,3.3,Partially Resolved,AGT0084
INT004062,CUS000305,2023-05-19,Mobile App,Transaction Issue,19,3.5,Partially Resolved,AGT0041
INT004063,CUS000299,2023-05-31,Email,Account Inquiry,11,4.1,Resolved,AGT0054
INT004064,CUS000565,2023-10-06,Chat,Transaction Issue,15,2.9,Unresolved,AGT0057
INT004065,CUS000016,2024-03-10,Email,Transaction Issue,7,3.4,Resolved,AGT0064
INT004066,CUS000997,2022-10-05,Chat,Complaint,9,2.7,Partially Resolved,AGT0024
INT004067,CUS000900,2024-09-22,Phone,Complaint,43,2.8,Partially Resolved,AGT0060
INT004068,CUS000397,2022-02-16,Web,Statement Request,11,3.4,Partially Resolved,AGT0072
INT004069,CUS000035,2022-04-27,In-person,Transaction Issue,27,2.9,Partially Resolved,AGT0013
INT004070,CUS000544,2023-10-12,Chat,Technical Support,6,2.9,Unresolved,AGT0043
INT004071,CUS000862,2023-10-12,Mobile App,Technical Support,10,4.7,Resolved,AGT0012
INT004072,CUS000222,2024-05-02,In-person,Statement Request,13,4.0,Resolved,AGT0075
INT004073,CUS000410,2021-12-29,Mobile App,Account Inquiry,12,4.7,Resolved,AGT0016
INT004074,CUS000251,2023-09-21,In-person,Investment Advice,24,3.3,Resolved,AGT0082
INT004075,CUS000647,2024-03-13,Web,Statement Request,6,4.2,Resolved,AGT0082
INT004076,CUS000032,2024-09-03,In-person,Complaint,13,3.2,Partially Resolved,AGT0067
INT004077,CUS000520,2023-04-17,Phone,Account Inquiry,5,3.9,Resolved,AGT0034
INT004078,CUS000564,2024-08-14,In-person,Account Inquiry,15,4.4,Resolved,AGT0030
INT004079,CUS000602,2024-02-01,Chat,Complaint,18,2.7,Partially Resolved,AGT0016
INT004080,CUS000603,2024-09-14,Phone,Technical Support,27,2.5,Partially Resolved,AGT0033
INT004081,CUS000218,2022-09-09,Phone,Fee Inquiry,7,3.5,Partially Resolved,AGT0006
INT004082,CUS000206,2024-09-16,In-person,Account Inquiry,21,3.1,Partially Resolved,AGT0064
INT004083,CUS000321,2024-02-12,Email,Fee Inquiry,13,4.3,Resolved,AGT0075
INT004084,CUS000862,2024-03-21,Email,Account Inquiry,14,4.1,Resolved,AGT0097
INT004085,CUS000930,2021-09-19,Phone,Transaction Issue,13,2.9,Partially Resolved,AGT0026
INT004086,CUS000647,2024-04-03,Phone,Account Inquiry,29,3.2,Partially Resolved,AGT0095
INT004087,CUS000182,2020-08-21,In-person,Complaint,31,2.0,Partially Resolved,AGT0076
INT004088,CUS000562,2023-05-26,Phone,Account Inquiry,11,3.8,Resolved,AGT0083
INT004089,CUS000907,2024-08-26,In-person,Statement Request,22,3.6,Partially Resolved,AGT0001
INT004090,CUS000306,2024-07-09,Phone,Market Information,29,3.8,Partially Resolved,AGT0012
INT004091,CUS000918,2023-09-05,Phone,Market Information,6,3.1,Resolved,AGT0027
INT004092,CUS000008,2022-02-27,In-person,Fee Inquiry,20,4.2,Resolved,AGT0070
INT004093,CUS000440,2023-04-08,Phone,Technical Support,14,2.8,Unresolved,AGT0050
INT004094,CUS000038,2024-07-27,In-person,Password Reset,17,3.7,Resolved,AGT0025
INT004095,CUS000052,2021-12-21,In-person,Investment Advice,7,3.9,Partially Resolved,AGT0083
INT004096,CUS000653,2023-07-15,In-person,Fee Inquiry,19,3.9,Partially Resolved,AGT0078
INT004097,CUS000816,2022-04-11,Phone,Password Reset,7,3.2,Partially Resolved,AGT0037
INT004098,CUS000200,2023-09-11,Chat,Transaction Issue,10,2.9,Unresolved,AGT0052
INT004099,CUS000926,2022-02-28,In-person,Account Inquiry,20,4.0,Resolved,AGT0069
INT004100,CUS000618,2024-07-24,Web,Market Information,14,3.8,Partially Resolved,AGT0009
INT004101,CUS000246,2021-05-20,Phone,Fee Inquiry,29,3.4,Partially Resolved,AGT0036
INT004102,CUS000671,2021-09-23,In-person,Password Reset,24,4.0,Resolved,AGT0085
INT004103,CUS000163,2023-07-13,Chat,Complaint,6,3.0,Unresolved,AGT0080
INT004104,CUS000495,2023-06-08,Phone,Complaint,27,2.7,Partially Resolved,AGT0008
INT004105,CUS000274,2024-02-27,Email,Fee Inquiry,13,3.8,Partially Resolved,AGT0086
INT004106,CUS000862,2024-04-17,Phone,Transaction Issue,7,2.8,Partially Resolved,AGT0099
INT004107,CUS000362,2022-10-06,Email,Transaction Issue,15,3.1,Resolved,AGT0053
INT004108,CUS000870,2023-07-04,Phone,Transaction Issue,28,1.8,Unresolved,AGT0069
INT004109,CUS000129,2024-06-10,In-person,Statement Request,17,4.3,Resolved,AGT0020
INT004110,CUS000018,2024-09-22,Chat,Complaint,21,2.3,Partially Resolved,AGT0033
INT004111,CUS000585,2022-08-18,Chat,Fee Inquiry,6,4.2,Resolved,AGT0093
INT004112,CUS000034,2023-05-08,In-person,Transaction Issue,43,2.4,Partially Resolved,AGT0075
INT004113,CUS000386,2021-05-18,Phone,Investment Advice,8,3.0,Partially Resolved,AGT0071
INT004114,CUS000051,2024-08-27,Mobile App,Complaint,10,2.8,Partially Resolved,AGT0017
INT004115,CUS000707,2024-05-28,In-person,Account Inquiry,24,4.0,Partially Resolved,AGT0010
INT004116,CUS000881,2022-04-13,Email,Password Reset,5,4.4,Resolved,AGT0034
INT004117,CUS000199,2022-12-14,Phone,Market Information,25,3.9,Partially Resolved,AGT0076
INT004118,CUS000571,2022-06-04,Phone,Market Information,10,4.5,Resolved,AGT0051
INT004119,CUS000555,2023-10-04,Phone,Fee Inquiry,22,3.4,Partially Resolved,AGT0047
INT004120,CUS000009,2024-05-19,Phone,Transaction Issue,13,1.7,Unresolved,AGT0006
INT004121,CUS000100,2024-08-25,Mobile App,Technical Support,12,2.4,Partially Resolved,AGT0087
INT004122,CUS000682,2023-01-29,Email,Statement Request,9,3.6,Partially Resolved,AGT0011
INT004123,CUS000521,2024-09-11,In-person,Technical Support,20,3.3,Partially Resolved,AGT0016
INT004124,CUS000075,2024-05-24,Web,Investment Advice,14,4.2,Resolved,AGT0063
INT004125,CUS000952,2024-01-29,Web,Statement Request,11,3.7,Resolved,AGT0041
INT004126,CUS000846,2023-03-26,In-person,Market Information,28,3.4,Resolved,AGT0019
INT004127,CUS000307,2024-01-15,Web,Password Reset,2,3.4,Partially Resolved,AGT0022
INT004128,CUS000603,2024-09-17,Phone,Complaint,18,3.6,Resolved,AGT0082
INT004129,CUS000730,2024-04-01,In-person,Fee Inquiry,12,4.2,Resolved,AGT0010
INT004130,CUS000528,2024-07-29,Phone,Investment Advice,15,3.7,Resolved,AGT0078
INT004131,CUS000276,2023-12-21,Phone,Market Information,28,3.9,Resolved,AGT0080
INT004132,CUS000797,2024-07-20,In-person,Transaction Issue,24,2.8,Partially Resolved,AGT0011
INT004133,CUS000599,2023-11-27,Phone,Market Information,26,3.3,Partially Resolved,AGT0073
INT004134,CUS000125,2023-04-03,In-person,Investment Advice,13,3.7,Partially Resolved,AGT0047
INT004135,CUS000797,2022-05-22,Phone,Password Reset,26,3.1,Resolved,AGT0029
INT004136,CUS000275,2023-10-08,Mobile App,Statement Request,13,3.7,Resolved,AGT0038
INT004137,CUS000861,2023-11-12,In-person,Technical Support,23,2.1,Partially Resolved,AGT0043
INT004138,CUS000235,2023-08-27,Phone,Statement Request,24,3.5,Partially Resolved,AGT0073
INT004139,CUS000577,2022-10-14,Chat,Complaint,7,3.4,Partially Resolved,AGT0098
INT004140,CUS000195,2024-06-02,Mobile App,Fee Inquiry,6,3.8,Resolved,AGT0008
INT004141,CUS000992,2022-08-09,Web,Investment Advice,2,4.1,Resolved,AGT0095
INT004142,CUS000035,2023-01-18,Web,Complaint,18,3.6,Resolved,AGT0088
INT004143,CUS000085,2021-09-26,Email,Investment Advice,13,3.3,Partially Resolved,AGT0090
INT004144,CUS000879,2022-09-13,Web,Technical Support,3,2.6,Unresolved,AGT0023
INT004145,CUS000479,2024-04-25,Phone,Account Inquiry,18,2.4,Unresolved,AGT0039
INT004146,CUS000547,2021-04-17,Phone,Investment Advice,14,5,Resolved,AGT0078
INT004147,CUS000529,2020-12-26,Phone,Investment Advice,24,3.9,Partially Resolved,AGT0035
INT004148,CUS000784,2023-11-15,In-person,Complaint,36,2.0,Unresolved,AGT0074
INT004149,CUS000841,2023-02-27,Web,Password Reset,11,4.3,Resolved,AGT0056
INT004150,CUS000304,2023-03-16,Web,Statement Request,14,3.8,Resolved,AGT0097
INT004151,CUS000996,2023-05-14,Phone,Complaint,9,3.0,Partially Resolved,AGT0036
INT004152,CUS000374,2024-05-26,Web,Statement Request,11,3.7,Partially Resolved,AGT0087
INT004153,CUS000273,2022-11-08,Chat,Market Information,8,3.5,Partially Resolved,AGT0093
INT004154,CUS000092,2024-04-15,Web,Technical Support,10,3.1,Resolved,AGT0059
INT004155,CUS000869,2020-07-02,Phone,Password Reset,27,2.8,Unresolved,AGT0088
INT004156,CUS000342,2022-09-17,Email,Fee Inquiry,8,3.7,Resolved,AGT0016
INT004157,CUS000913,2024-08-30,Web,Technical Support,13,2.6,Partially Resolved,AGT0029
INT004158,CUS000528,2023-04-23,In-person,Statement Request,5,4.5,Resolved,AGT0013
INT004159,CUS000161,2024-05-02,Web,Technical Support,3,3.5,Partially Resolved,AGT0080
INT004160,CUS000905,2024-02-15,In-person,Fee Inquiry,26,4.3,Resolved,AGT0079
INT004161,CUS000032,2024-09-12,Phone,Complaint,34,2.2,Unresolved,AGT0089
INT004162,CUS000674,2022-08-01,Phone,Statement Request,20,4.8,Resolved,AGT0041
INT004163,CUS000410,2022-08-08,Chat,Market Information,3,4.1,Resolved,AGT0077
INT004164,CUS000519,2024-02-26,Email,Investment Advice,12,3.6,Partially Resolved,AGT0062
INT004165,CUS000406,2023-09-14,In-person,Password Reset,24,2.9,Unresolved,AGT0097
INT004166,CUS000720,2024-07-27,Email,Password Reset,11,5,Resolved,AGT0046
INT004167,CUS000203,2024-09-23,Mobile App,Investment Advice,3,3.7,Resolved,AGT0048
INT004168,CUS000740,2024-08-15,Email,Fee Inquiry,12,4.1,Resolved,AGT0048
INT004169,CUS000108,2024-08-06,Chat,Statement Request,10,4.1,Resolved,AGT0006
INT004170,CUS000805,2023-05-19,Mobile App,Market Information,12,3.6,Resolved,AGT0007
INT004171,CUS000657,2024-09-28,Email,Investment Advice,3,3.5,Partially Resolved,AGT0098
INT004172,CUS000761,2024-04-04,Chat,Password Reset,3,3.9,Resolved,AGT0054
INT004173,CUS000521,2022-11-19,Phone,Transaction Issue,22,2.0,Partially Resolved,AGT0099
INT004174,CUS000676,2020-10-08,Web,Fee Inquiry,13,3.4,Resolved,AGT0018
INT004175,CUS000035,2023-03-13,Mobile App,Investment Advice,3,3.2,Partially Resolved,AGT0015
INT004176,CUS000010,2024-07-17,Chat,Password Reset,10,4.2,Resolved,AGT0028
INT004177,CUS000162,2024-08-12,In-person,Technical Support,30,3.0,Partially Resolved,AGT0055
INT004178,CUS000519,2024-08-19,Chat,Password Reset,7,5.0,Resolved,AGT0045
INT004179,CUS000785,2023-04-22,In-person,Statement Request,17,3.8,Partially Resolved,AGT0024
