engagement_id,customer_id,date,action_type,device_type,session_duration,pages_viewed,actions_taken
ENG0008335,CUS000095,2022-01-20,Modify Investment,Mobile Phone,10,5,2
ENG0008336,CUS000484,2023-03-26,Download Statement,Mobile Phone,2,1,1
ENG0008337,CUS000782,2023-05-07,Research Product,Mobile Phone,18,9,4
ENG0008338,CUS000595,2024-08-07,Login,Mobile Phone,1,1,1
ENG0008339,CUS000371,2023-04-30,Contact Support,Tablet,8,4,2
ENG0008340,CUS000323,2024-09-23,Login,Mobile Phone,4,2,1
ENG0008341,CUS000033,2024-08-10,Watch Educational Video,Voice Assistant,14,7,3
ENG0008342,CUS000178,2022-11-05,Download Statement,Mobile Phone,5,2,1
ENG0008343,CUS000437,2023-07-07,View Balance,Tablet,9,4,2
ENG0008344,CUS000365,2024-08-26,Login,Tablet,2,1,1
ENG0008345,CUS000037,2023-04-04,Modify Investment,Mobile Phone,2,1,1
ENG0008346,CUS000047,2023-06-30,Contact Support,Mobile Phone,2,1,1
ENG0008347,CUS000484,2023-06-26,View Balance,Tablet,6,3,1
ENG0008348,CUS000699,2021-03-15,Research Product,Tablet,26,13,6
ENG0008349,CUS000820,2024-03-30,Complete Survey,Tablet,2,1,1
ENG0008350,CUS000822,2021-09-18,Use Planning Tool,Voice Assistant,30,15,7
ENG0008351,CUS000495,2024-05-10,Login,Desktop,3,1,1
ENG0008352,CUS000437,2024-03-27,Update Profile,Mobile Phone,1,1,1
ENG0008353,CUS000577,2022-02-14,Update Profile,Smart TV,2,1,1
ENG0008354,CUS000353,2024-05-03,Login,Tablet,5,2,1
ENG0008355,CUS000575,2023-12-27,Update Profile,Tablet,3,1,1
ENG0008356,CUS000089,2023-06-29,Complete Survey,Mobile Phone,4,2,1
ENG0008357,CUS000685,2024-09-05,Contact Support,Tablet,2,1,1
ENG0008358,CUS000742,2023-02-05,Update Profile,Mobile Phone,4,2,1
ENG0008359,CUS000169,2023-08-21,Modify Investment,Smart TV,3,1,1
ENG0008360,CUS000369,2023-07-19,Modify Investment,Desktop,5,2,1
ENG0008361,CUS000808,2024-03-23,View Balance,Smart TV,10,5,2
ENG0008362,CUS000645,2021-02-01,Update Profile,Mobile Phone,2,1,1
ENG0008363,CUS000996,2023-10-03,Download Statement,Desktop,3,1,1
ENG0008364,CUS000986,2023-11-09,Watch Educational Video,Mobile Phone,10,5,2
ENG0008365,CUS000394,2021-03-20,View Balance,Mobile Phone,4,2,1
ENG0008366,CUS000785,2022-04-22,Login,Tablet,5,2,1
ENG0008367,CUS000577,2023-03-15,Download Statement,Smart TV,5,2,1
ENG0008368,CUS000357,2023-12-26,Download Statement,Voice Assistant,2,1,1
ENG0008369,CUS000929,2023-06-21,Modify Investment,Desktop,3,1,1
ENG0008370,CUS000228,2023-12-18,Download Statement,Mobile Phone,2,1,1
ENG0008371,CUS000128,2024-07-16,Download Statement,Desktop,3,1,1
ENG0008372,CUS000322,2023-11-25,Update Profile,Tablet,1,1,1
ENG0008373,CUS000649,2023-01-12,Use Planning Tool,Tablet,14,7,3
ENG0008374,CUS000931,2023-01-30,Complete Survey,Mobile Phone,5,2,1
ENG0008375,CUS000752,2021-03-29,Contact Support,Mobile Phone,6,3,1
ENG0008376,CUS000484,2023-06-27,Watch Educational Video,Mobile Phone,5,2,1
ENG0008377,CUS000017,2023-01-12,Contact Support,Tablet,8,4,2
ENG0008378,CUS000351,2023-09-23,Research Product,Desktop,12,6,3
ENG0008379,CUS000291,2023-10-28,Complete Survey,Tablet,2,1,1
ENG0008380,CUS000088,2024-08-21,Download Statement,Voice Assistant,1,1,1
ENG0008381,CUS000383,2023-12-06,Use Planning Tool,Mobile Phone,29,14,7
ENG0008382,CUS000745,2023-12-18,Update Profile,Mobile Phone,3,1,1
ENG0008383,CUS000470,2021-03-24,Research Product,Smart TV,11,5,2
ENG0008384,CUS000252,2024-02-02,Modify Investment,Mobile Phone,2,1,1
ENG0008385,CUS000042,2024-08-27,Complete Survey,Desktop,5,2,1
ENG0008386,CUS000727,2021-07-17,Watch Educational Video,Smart TV,10,5,2
ENG0008387,CUS000884,2023-07-26,Complete Survey,Smart TV,3,1,1
ENG0008388,CUS000645,2022-11-20,Login,Tablet,1,1,1
ENG0008389,CUS000964,2023-12-16,Update Profile,Smart TV,1,1,1
ENG0008390,CUS000412,2024-03-12,Research Product,Mobile Phone,25,12,6
ENG0008391,CUS000105,2023-09-26,Use Planning Tool,Voice Assistant,25,12,6
ENG0008392,CUS000636,2023-03-09,Complete Survey,Voice Assistant,6,3,1
ENG0008393,CUS000900,2024-09-17,Use Planning Tool,Tablet,23,11,5
ENG0008394,CUS000196,2024-06-17,Update Profile,Desktop,2,1,1
ENG0008395,CUS000670,2024-02-29,Complete Survey,Mobile Phone,10,5,2
ENG0008396,CUS000242,2023-06-11,Modify Investment,Mobile Phone,2,1,1
ENG0008397,CUS000344,2024-04-05,Complete Survey,Voice Assistant,2,1,1
ENG0008398,CUS000220,2024-09-21,View Balance,Tablet,6,3,1
ENG0008399,CUS000704,2023-05-30,Download Statement,Voice Assistant,2,1,1
ENG0008400,CUS000617,2022-09-16,View Balance,Tablet,8,4,2
ENG0008401,CUS000334,2024-07-04,Download Statement,Desktop,2,1,1
ENG0008402,CUS000108,2024-04-10,Contact Support,Tablet,5,2,1
ENG0008403,CUS000405,2024-07-15,Modify Investment,Tablet,7,3,1
ENG0008404,CUS000965,2022-12-13,Update Profile,Mobile Phone,1,1,1
ENG0008405,CUS000613,2023-01-29,Research Product,Mobile Phone,29,14,7
ENG0008406,CUS000555,2024-01-15,Update Profile,Desktop,1,1,1
ENG0008407,CUS000756,2024-02-14,Modify Investment,Smart TV,2,1,1
ENG0008408,CUS000471,2021-07-22,Complete Survey,Tablet,3,1,1
ENG0008409,CUS000329,2021-06-03,Login,Smart TV,2,1,1
ENG0008410,CUS000165,2022-09-16,Update Profile,Tablet,3,1,1
ENG0008411,CUS000662,2022-07-20,Modify Investment,Smart TV,7,3,1
ENG0008412,CUS000373,2022-08-08,Modify Investment,Tablet,9,4,2
ENG0008413,CUS000512,2022-12-25,Research Product,Voice Assistant,18,9,4
ENG0008414,CUS000858,2024-07-04,Modify Investment,Voice Assistant,2,1,1
ENG0008415,CUS000240,2024-06-14,Login,Mobile Phone,2,1,1
ENG0008416,CUS000400,2024-08-13,Watch Educational Video,Mobile Phone,18,9,4
ENG0008417,CUS000548,2022-01-09,Modify Investment,Tablet,6,3,1
ENG0008418,CUS000667,2024-06-17,Download Statement,Mobile Phone,5,2,1
ENG0008419,CUS000580,2023-11-05,Contact Support,Mobile Phone,5,2,1
ENG0008420,CUS000670,2024-03-02,View Balance,Mobile Phone,9,4,2
ENG0008421,CUS000680,2024-09-28,Contact Support,Mobile Phone,8,4,2
ENG0008422,CUS000233,2023-08-31,Download Statement,Mobile Phone,5,2,1
ENG0008423,CUS000220,2024-08-03,Login,Tablet,4,2,1
ENG0008424,CUS000307,2024-06-03,View Balance,Mobile Phone,4,2,1
ENG0008425,CUS000121,2024-05-07,Modify Investment,Mobile Phone,7,3,1
ENG0008426,CUS000821,2022-01-03,Research Product,Mobile Phone,25,12,6
ENG0008427,CUS000237,2023-11-24,Download Statement,Voice Assistant,5,2,1
ENG0008428,CUS000084,2024-09-05,Login,Desktop,5,2,1
ENG0008429,CUS000083,2024-08-25,Login,Tablet,4,2,1
ENG0008430,CUS000484,2023-10-28,Complete Survey,Tablet,8,4,2
ENG0008431,CUS000156,2022-11-17,Contact Support,Desktop,2,1,1
ENG0008432,CUS000454,2022-06-19,Research Product,Smart TV,23,11,5
ENG0008433,CUS000525,2022-03-12,Complete Survey,Mobile Phone,7,3,1
ENG0008434,CUS000608,2021-12-27,Update Profile,Desktop,4,2,1
ENG0008435,CUS000014,2022-01-12,View Balance,Voice Assistant,4,2,1
ENG0008436,CUS000183,2024-04-28,Download Statement,Desktop,5,2,1
ENG0008437,CUS000408,2023-11-20,Download Statement,Voice Assistant,3,1,1
ENG0008438,CUS000343,2022-08-19,Update Profile,Tablet,4,2,1
ENG0008439,CUS000026,2024-03-23,Research Product,Voice Assistant,13,6,3
ENG0008440,CUS000011,2024-06-18,Research Product,Mobile Phone,17,8,4
ENG0008441,CUS000080,2024-03-31,Modify Investment,Mobile Phone,5,2,1
ENG0008442,CUS000033,2023-10-31,Contact Support,Voice Assistant,10,5,2
ENG0008443,CUS001000,2023-04-30,Update Profile,Smart TV,5,2,1
ENG0008444,CUS000812,2021-08-31,Research Product,Smart TV,30,15,7
ENG0008445,CUS000126,2024-09-30,Update Profile,Desktop,3,1,1
ENG0008446,CUS000156,2023-03-30,Update Profile,Smart TV,5,2,1
ENG0008447,CUS000916,2022-12-23,Contact Support,Tablet,7,3,1
ENG0008448,CUS000330,2021-03-07,Contact Support,Mobile Phone,4,2,1
ENG0008449,CUS000322,2024-06-22,Modify Investment,Mobile Phone,5,2,1
ENG0008450,CUS000736,2023-02-04,Login,Tablet,2,1,1
ENG0008451,CUS000639,2022-11-01,Update Profile,Smart TV,4,2,1
ENG0008452,CUS000028,2023-05-28,Use Planning Tool,Tablet,13,6,3
ENG0008453,CUS000473,2024-04-01,Watch Educational Video,Desktop,6,3,1
ENG0008454,CUS000621,2023-10-13,Research Product,Desktop,15,7,3
ENG0008455,CUS000238,2024-01-02,Contact Support,Smart TV,4,2,1
ENG0008456,CUS000054,2024-03-22,Complete Survey,Smart TV,3,1,1
ENG0008457,CUS000230,2022-12-16,View Balance,Desktop,4,2,1
ENG0008458,CUS000705,2022-08-07,Modify Investment,Tablet,7,3,1
ENG0008459,CUS000949,2024-03-26,Contact Support,Tablet,7,3,1
ENG0008460,CUS000768,2021-01-26,Complete Survey,Tablet,4,2,1
ENG0008461,CUS000320,2024-07-02,Modify Investment,Mobile Phone,7,3,1
ENG0008462,CUS000751,2024-06-02,Contact Support,Smart TV,5,2,1
ENG0008463,CUS000126,2024-08-16,Contact Support,Tablet,6,3,1
ENG0008464,CUS000373,2023-09-10,Modify Investment,Mobile Phone,3,1,1
ENG0008465,CUS000995,2023-11-24,Modify Investment,Desktop,5,2,1
ENG0008466,CUS000636,2021-12-19,Research Product,Desktop,17,8,4
ENG0008467,CUS000128,2024-05-25,Login,Desktop,5,2,1
ENG0008468,CUS000722,2023-08-03,Modify Investment,Mobile Phone,5,2,1
ENG0008469,CUS000690,2023-12-04,Research Product,Desktop,23,11,5
ENG0008470,CUS000900,2024-08-09,Contact Support,Mobile Phone,2,1,1
ENG0008471,CUS000881,2021-08-21,Download Statement,Tablet,1,1,1
ENG0008472,CUS000748,2022-01-11,Contact Support,Tablet,6,3,1
ENG0008473,CUS000759,2023-01-13,Use Planning Tool,Desktop,11,5,2
ENG0008474,CUS000928,2022-01-24,Download Statement,Mobile Phone,5,2,1
ENG0008475,CUS000827,2024-09-01,Modify Investment,Tablet,8,4,2
ENG0008476,CUS000849,2024-07-28,Download Statement,Desktop,3,1,1
ENG0008477,CUS000968,2023-08-22,View Balance,Smart TV,7,3,1
ENG0008478,CUS000394,2024-06-21,Use Planning Tool,Desktop,28,14,7
ENG0008479,CUS000316,2024-03-13,Complete Survey,Desktop,9,4,2
ENG0008480,CUS000832,2024-02-14,Update Profile,Voice Assistant,1,1,1
ENG0008481,CUS000321,2022-10-28,Update Profile,Tablet,1,1,1
ENG0008482,CUS000005,2022-10-14,Modify Investment,Desktop,5,2,1
ENG0008483,CUS000440,2023-12-08,Complete Survey,Mobile Phone,2,1,1
ENG0008484,CUS000152,2022-06-05,Update Profile,Mobile Phone,3,1,1
ENG0008485,CUS000159,2024-09-11,Watch Educational Video,Tablet,20,10,5
ENG0008486,CUS000843,2023-09-18,Modify Investment,Voice Assistant,4,2,1
ENG0008487,CUS000434,2024-05-11,Modify Investment,Mobile Phone,7,3,1
ENG0008488,CUS000873,2024-03-12,Modify Investment,Desktop,9,4,2
ENG0008489,CUS000297,2024-04-17,View Balance,Mobile Phone,2,1,1
ENG0008490,CUS000596,2024-05-30,Contact Support,Mobile Phone,3,1,1
ENG0008491,CUS000722,2023-10-20,View Balance,Voice Assistant,7,3,1
ENG0008492,CUS000197,2022-05-11,Research Product,Mobile Phone,30,15,7
ENG0008493,CUS000823,2024-07-26,Complete Survey,Smart TV,10,5,2
ENG0008494,CUS000070,2021-03-12,Research Product,Mobile Phone,20,10,5
ENG0008495,CUS000636,2022-04-11,View Balance,Smart TV,5,2,1
ENG0008496,CUS000398,2024-07-02,Modify Investment,Mobile Phone,8,4,2
ENG0008497,CUS000877,2021-06-27,Update Profile,Desktop,2,1,1
ENG0008498,CUS000309,2024-09-24,Contact Support,Tablet,5,2,1
ENG0008499,CUS000583,2021-06-29,Update Profile,Smart TV,1,1,1
ENG0008500,CUS000557,2023-11-26,View Balance,Tablet,9,4,2
ENG0008501,CUS000944,2024-08-01,Update Profile,Tablet,1,1,1
ENG0008502,CUS000425,2024-01-09,Login,Mobile Phone,1,1,1
ENG0008503,CUS000405,2024-08-07,Update Profile,Desktop,2,1,1
ENG0008504,CUS000439,2022-03-06,Watch Educational Video,Mobile Phone,6,3,1
ENG0008505,CUS000790,2024-08-07,Login,Voice Assistant,4,2,1
ENG0008506,CUS000777,2023-11-24,Complete Survey,Mobile Phone,6,3,1
ENG0008507,CUS000018,2023-08-08,View Balance,Desktop,10,5,2
ENG0008508,CUS000467,2024-09-17,Contact Support,Desktop,7,3,1
ENG0008509,CUS000874,2024-09-20,Modify Investment,Tablet,5,2,1
ENG0008510,CUS000092,2024-04-27,Download Statement,Voice Assistant,5,2,1
ENG0008511,CUS000766,2024-06-24,Update Profile,Smart TV,1,1,1
ENG0008512,CUS000886,2021-10-15,Download Statement,Mobile Phone,3,1,1
ENG0008513,CUS000251,2023-04-15,Watch Educational Video,Mobile Phone,29,14,7
ENG0008514,CUS000311,2024-09-05,Download Statement,Mobile Phone,2,1,1
ENG0008515,CUS000480,2024-05-23,Complete Survey,Tablet,7,3,1
ENG0008516,CUS000260,2024-06-30,View Balance,Voice Assistant,9,4,2
ENG0008517,CUS000217,2023-05-08,Update Profile,Tablet,3,1,1
ENG0008518,CUS000667,2024-07-14,Login,Voice Assistant,5,2,1
ENG0008519,CUS000775,2023-09-18,Contact Support,Mobile Phone,5,2,1
ENG0008520,CUS000697,2024-09-09,View Balance,Mobile Phone,6,3,1
ENG0008521,CUS000445,2024-02-01,Login,Tablet,1,1,1
ENG0008522,CUS000969,2024-01-29,Modify Investment,Smart TV,5,2,1
ENG0008523,CUS000191,2022-11-09,Modify Investment,Mobile Phone,3,1,1
ENG0008524,CUS000862,2023-11-30,Use Planning Tool,Tablet,6,3,1
ENG0008525,CUS000898,2024-09-17,View Balance,Smart TV,6,3,1
ENG0008526,CUS000727,2023-03-02,Download Statement,Mobile Phone,5,2,1
ENG0008527,CUS000659,2021-11-08,Research Product,Desktop,23,11,5
ENG0008528,CUS000847,2024-05-31,Download Statement,Tablet,3,1,1
ENG0008529,CUS000792,2024-03-28,Use Planning Tool,Voice Assistant,18,9,4
ENG0008530,CUS000950,2022-06-01,Complete Survey,Tablet,3,1,1
ENG0008531,CUS000233,2024-08-19,Complete Survey,Tablet,6,3,1
ENG0008532,CUS000396,2024-09-01,Research Product,Mobile Phone,26,13,6
ENG0008533,CUS000553,2023-03-05,Update Profile,Tablet,1,1,1
ENG0008534,CUS000655,2024-07-20,Update Profile,Voice Assistant,2,1,1
ENG0008535,CUS000298,2021-06-27,Watch Educational Video,Voice Assistant,11,5,2
ENG0008536,CUS000579,2020-07-01,Complete Survey,Voice Assistant,9,4,2
ENG0008537,CUS000084,2023-10-15,Download Statement,Smart TV,3,1,1
ENG0008538,CUS000241,2024-01-05,Download Statement,Mobile Phone,3,1,1
ENG0008539,CUS000214,2024-08-04,Watch Educational Video,Tablet,24,12,6
ENG0008540,CUS000313,2023-12-10,Modify Investment,Desktop,5,2,1
ENG0008541,CUS000873,2024-05-08,Download Statement,Desktop,4,2,1
ENG0008542,CUS000679,2021-04-17,View Balance,Voice Assistant,2,1,1
ENG0008543,CUS000327,2023-07-17,Download Statement,Tablet,3,1,1
ENG0008544,CUS000434,2024-06-19,Watch Educational Video,Smart TV,8,4,2
ENG0008545,CUS000711,2024-02-09,Download Statement,Desktop,3,1,1
ENG0008546,CUS000355,2020-12-31,Modify Investment,Mobile Phone,9,4,2
ENG0008547,CUS000124,2024-04-03,Login,Desktop,3,1,1
ENG0008548,CUS000558,2022-12-24,Complete Survey,Mobile Phone,6,3,1
ENG0008549,CUS000745,2022-08-01,Update Profile,Mobile Phone,2,1,1
ENG0008550,CUS000477,2020-11-23,View Balance,Voice Assistant,10,5,2
ENG0008551,CUS000807,2023-12-28,Modify Investment,Voice Assistant,9,4,2
ENG0008552,CUS000829,2023-11-25,Modify Investment,Smart TV,6,3,1
ENG0008553,CUS000952,2024-08-28,View Balance,Tablet,8,4,2
ENG0008554,CUS000425,2024-05-10,View Balance,Tablet,4,2,1
ENG0008555,CUS000647,2023-12-19,Contact Support,Mobile Phone,10,5,2
ENG0008556,CUS000700,2024-06-02,Update Profile,Desktop,1,1,1
ENG0008557,CUS000762,2024-06-02,View Balance,Tablet,5,2,1
ENG0008558,CUS000547,2024-04-01,Update Profile,Voice Assistant,2,1,1
ENG0008559,CUS000186,2024-07-05,Login,Tablet,5,2,1
ENG0008560,CUS000783,2024-08-07,Watch Educational Video,Voice Assistant,23,11,5
ENG0008561,CUS000099,2023-11-13,Download Statement,Tablet,3,1,1
ENG0008562,CUS000090,2022-06-27,Complete Survey,Smart TV,2,1,1
ENG0008563,CUS000372,2024-09-24,Use Planning Tool,Smart TV,5,2,1
ENG0008564,CUS000998,2023-07-24,Modify Investment,Tablet,4,2,1
ENG0008565,CUS000558,2023-04-09,Complete Survey,Desktop,2,1,1
ENG0008566,CUS000037,2024-06-28,Modify Investment,Mobile Phone,2,1,1
ENG0008567,CUS000510,2022-01-21,Update Profile,Voice Assistant,2,1,1
ENG0008568,CUS000447,2024-06-04,Update Profile,Desktop,4,2,1
ENG0008569,CUS000754,2024-09-05,Watch Educational Video,Mobile Phone,28,14,7
ENG0008570,CUS000712,2022-07-03,Download Statement,Mobile Phone,2,1,1
ENG0008571,CUS000202,2021-03-27,Complete Survey,Tablet,2,1,1
ENG0008572,CUS000691,2022-10-01,Watch Educational Video,Tablet,23,11,5
ENG0008573,CUS000322,2023-12-20,View Balance,Smart TV,8,4,2
ENG0008574,CUS000903,2022-05-06,View Balance,Desktop,4,2,1
ENG0008575,CUS000573,2023-02-14,Complete Survey,Voice Assistant,6,3,1
ENG0008576,CUS000812,2023-01-17,Modify Investment,Mobile Phone,10,5,2
ENG0008577,CUS000934,2023-08-21,View Balance,Tablet,4,2,1
ENG0008578,CUS000192,2022-07-16,Login,Mobile Phone,2,1,1
ENG0008579,CUS000237,2021-08-23,Research Product,Voice Assistant,24,12,6
ENG0008580,CUS000995,2023-02-05,Update Profile,Voice Assistant,2,1,1
ENG0008581,CUS000356,2023-07-05,Watch Educational Video,Tablet,28,14,7
ENG0008582,CUS000878,2023-06-11,Research Product,Voice Assistant,30,15,7
ENG0008583,CUS000931,2023-05-05,Research Product,Mobile Phone,21,10,5
ENG0008584,CUS000771,2022-01-04,Modify Investment,Tablet,5,2,1
ENG0008585,CUS000431,2023-05-25,Modify Investment,Tablet,8,4,2
ENG0008586,CUS000227,2024-09-12,Download Statement,Smart TV,3,1,1
ENG0008587,CUS000977,2024-09-29,View Balance,Desktop,4,2,1
ENG0008588,CUS000797,2024-04-16,Login,Mobile Phone,3,1,1
ENG0008589,CUS000045,2022-07-21,Download Statement,Voice Assistant,1,1,1
ENG0008590,CUS000195,2024-01-08,Contact Support,Desktop,5,2,1
ENG0008591,CUS000020,2023-07-04,Update Profile,Desktop,1,1,1
ENG0008592,CUS000378,2023-08-20,Complete Survey,Mobile Phone,5,2,1
ENG0008593,CUS000048,2024-05-03,Update Profile,Tablet,5,2,1
ENG0008594,CUS000556,2023-05-06,Modify Investment,Tablet,5,2,1
ENG0008595,CUS000987,2022-09-25,Watch Educational Video,Voice Assistant,13,6,3
ENG0008596,CUS000439,2021-08-01,Update Profile,Voice Assistant,5,2,1
ENG0008597,CUS000373,2023-09-17,Login,Desktop,1,1,1
ENG0008598,CUS000149,2020-12-01,Modify Investment,Mobile Phone,7,3,1
ENG0008599,CUS000999,2022-06-11,Update Profile,Desktop,5,2,1
ENG0008600,CUS000249,2024-06-10,Login,Smart TV,2,1,1
ENG0008601,CUS000051,2024-09-10,Contact Support,Mobile Phone,8,4,2
ENG0008602,CUS000465,2022-11-08,Research Product,Tablet,18,9,4
ENG0008603,CUS000114,2020-06-03,View Balance,Desktop,8,4,2
ENG0008604,CUS000419,2023-10-31,Complete Survey,Tablet,6,3,1
ENG0008605,CUS000391,2020-07-17,Research Product,Mobile Phone,5,2,1
ENG0008606,CUS000262,2024-08-11,Update Profile,Tablet,2,1,1
ENG0008607,CUS000304,2023-01-28,Modify Investment,Voice Assistant,7,3,1
ENG0008608,CUS000217,2021-10-23,Download Statement,Tablet,4,2,1
ENG0008609,CUS000398,2023-12-14,Research Product,Mobile Phone,13,6,3
ENG0008610,CUS000420,2022-10-29,Research Product,Mobile Phone,21,10,5
ENG0008611,CUS000165,2022-06-01,View Balance,Tablet,8,4,2
ENG0008612,CUS000091,2023-04-22,Download Statement,Mobile Phone,1,1,1
ENG0008613,CUS000412,2024-09-18,View Balance,Mobile Phone,8,4,2
ENG0008614,CUS000829,2023-04-21,Modify Investment,Tablet,4,2,1
ENG0008615,CUS000363,2021-08-13,Use Planning Tool,Tablet,27,13,6
ENG0008616,CUS000024,2022-04-06,View Balance,Mobile Phone,4,2,1
ENG0008617,CUS000225,2023-05-30,Modify Investment,Voice Assistant,10,5,2
ENG0008618,CUS000237,2024-01-30,Download Statement,Voice Assistant,2,1,1
ENG0008619,CUS000252,2022-03-06,Complete Survey,Voice Assistant,2,1,1
ENG0008620,CUS000836,2024-06-23,Watch Educational Video,Tablet,21,10,5
ENG0008621,CUS000617,2021-10-27,Use Planning Tool,Mobile Phone,5,2,1
ENG0008622,CUS000322,2024-02-22,Modify Investment,Tablet,10,5,2
ENG0008623,CUS000641,2022-10-22,Contact Support,Mobile Phone,6,3,1
ENG0008624,CUS000640,2022-09-23,Download Statement,Desktop,4,2,1
ENG0008625,CUS000397,2022-02-23,Research Product,Tablet,28,14,7
ENG0008626,CUS000061,2023-12-28,Watch Educational Video,Smart TV,15,7,3
ENG0008627,CUS000597,2023-04-10,Contact Support,Mobile Phone,9,4,2
ENG0008628,CUS000433,2024-06-28,Update Profile,Smart TV,3,1,1
ENG0008629,CUS000679,2023-03-16,Download Statement,Tablet,4,2,1
ENG0008630,CUS000169,2023-06-07,Use Planning Tool,Desktop,16,8,4
ENG0008631,CUS000655,2024-08-01,Use Planning Tool,Mobile Phone,15,7,3
ENG0008632,CUS000786,2020-11-08,Download Statement,Smart TV,4,2,1
ENG0008633,CUS000460,2024-01-05,Complete Survey,Desktop,3,1,1
ENG0008634,CUS000779,2023-03-29,Modify Investment,Mobile Phone,9,4,2
ENG0008635,CUS000902,2024-05-05,Modify Investment,Voice Assistant,5,2,1
ENG0008636,CUS000911,2022-12-18,Watch Educational Video,Desktop,26,13,6
ENG0008637,CUS000707,2023-10-04,Update Profile,Tablet,3,1,1
ENG0008638,CUS000381,2024-05-19,Modify Investment,Desktop,2,1,1
ENG0008639,CUS000795,2023-06-24,Login,Mobile Phone,5,2,1
ENG0008640,CUS000628,2023-02-22,Use Planning Tool,Tablet,6,3,1
ENG0008641,CUS000208,2024-05-22,Research Product,Tablet,21,10,5
ENG0008642,CUS000672,2023-07-02,Watch Educational Video,Smart TV,26,13,6
ENG0008643,CUS000803,2023-03-31,Complete Survey,Desktop,2,1,1
ENG0008644,CUS000793,2024-05-14,Use Planning Tool,Mobile Phone,16,8,4
ENG0008645,CUS000073,2024-04-02,Research Product,Voice Assistant,26,13,6
ENG0008646,CUS000769,2024-05-07,Update Profile,Smart TV,3,1,1
ENG0008647,CUS000445,2024-03-06,Download Statement,Desktop,4,2,1
ENG0008648,CUS000299,2022-04-06,Contact Support,Mobile Phone,10,5,2
ENG0008649,CUS000181,2023-07-02,Login,Smart TV,1,1,1
ENG0008650,CUS000071,2024-04-02,Modify Investment,Tablet,9,4,2
ENG0008651,CUS000360,2024-02-18,View Balance,Smart TV,5,2,1
ENG0008652,CUS000920,2021-10-24,Complete Survey,Mobile Phone,3,1,1
ENG0008653,CUS000178,2022-12-23,View Balance,Smart TV,9,4,2
ENG0008654,CUS000183,2023-09-07,Contact Support,Mobile Phone,8,4,2
ENG0008655,CUS000963,2024-02-01,Login,Voice Assistant,2,1,1
ENG0008656,CUS000656,2023-04-30,Contact Support,Tablet,3,1,1
